"company_type","name","type","Địa chỉ","street","street2","city","zip","country_id","vat","function","phone","email","title","user_id","company_id","pricelist","property_account_payable_id","property_account_receivable_id"
"person","Phạm Thiên","contact","số 192, đường Vương Kim, phường Đông Ngạc, quận Bắc Từ Liêm, thành phố Hà Nội","số 192, đường Vương Kim","phường Đông Ngạc, quận Bắc Từ Liêm","Hà Nội","100000","84","","Chủ shop","0881506885","phamthien@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Vũ Ý","contact","số 459, xóm Lân Thụy, thôn Võ Quế, xã Dương Hà, huyện Gia Lâm, thành phố Hà Nội","số 459, xóm Lân Thụy","thôn Võ Quế, xã Dương Hà, huyện Gia Lâm","Hà Nội","100000","84","","Chủ shop","0991543835","nguyenvuy@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Nam Ninh Thiệu","contact","số 436, xóm 1, thôn 8, xã Hải Bối, huyện Đông Anh, thành phố Hà Nội","số 436, xóm 1","thôn 8, xã Hải Bối, huyện Đông Anh","Hà Nội","100000","84","","Chủ shop","0943475187","nguyennamninhthieu@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Huyền","contact","số 919, xóm 9, thôn Lập Như, xã Dương Xá, huyện Gia Lâm, thành phố Hà Nội","số 919, xóm 9","thôn Lập Như, xã Dương Xá, huyện Gia Lâm","Hà Nội","100000","84","","Chủ shop","0995912214","tranhuyen@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phạm Như Khôi","contact","số 13, hẻm Lập Nghi, đường Khiêm Giang, phường Tân Sơn Nhì, quận Tân Phú, thành phố Hồ Chí Minh","số 13, hẻm Lập Nghi","đường Khiêm Giang, phường Tân Sơn Nhì, quận Tân Phú","Hồ Chí Minh","700000","84","","Chủ shop","0958570204","phamnhukhoi@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Hoàng Hương","contact","số 111, hẻm 10, đường Nguyễn Thọ Kỳ, phường Tam Thuận, quận Thanh Khê, thành phố Đà Nẵng","số 111, hẻm 10","đường Nguyễn Thọ Kỳ, phường Tam Thuận, quận Thanh Khê","Đà Nẵng","550000","84","","Chủ shop","0938347358","hoanghuong@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Dương Tân Tuệ","contact","số 337, xóm 6, thôn Triết Nam, xã Dũng Tiến, huyện Vĩnh Bảo, thành phố Hải Phòng","số 337, xóm 6","thôn Triết Nam, xã Dũng Tiến, huyện Vĩnh Bảo","Hải Phòng","180000","84","","Chủ shop","0945064303","duongtantue@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Vũ Trình Toàn Lâm","contact","số 973, xóm 6, thôn 8, xã Xuân Dương, huyện Thanh Oai, thành phố Hà Nội","số 973, xóm 6","thôn 8, xã Xuân Dương, huyện Thanh Oai","Hà Nội","100000","84","","Chủ shop","0894024759","vutrinhtoanlam@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn An Lộc Quý","contact","số 628, đường Trần Tuệ San, thị trấn Cần Thạnh, huyện Cần Giờ, thành phố Hồ Chí Minh","số 628, đường Trần Tuệ San","thị trấn Cần Thạnh, huyện Cần Giờ","Hồ Chí Minh","700000","84","","Chủ shop","0997214005","nguyenanlocquy@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Thiên Ðình","contact","số 974, hẻm 63, đường Kha Sương, phường 7, quận Gò Vấp, thành phố Hồ Chí Minh","số 974, hẻm 63","đường Kha Sương, phường 7, quận Gò Vấp","Hồ Chí Minh","700000","84","","Chủ shop","0934147742","lethienðinh@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Hoàng Trí Khiêm Kim","contact","số 404, xóm 3, thôn 9, xã Xuân Thới Sơn, huyện Hóc Môn, thành phố Hồ Chí Minh","số 404, xóm 3","thôn 9, xã Xuân Thới Sơn, huyện Hóc Môn","Hồ Chí Minh","700000","84","","Chủ shop","0953071229","hoangtrikhiemkim@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Trang","contact","số 602, đường Linh Uyên, phường Đông Hải 1, quận Hải An, thành phố Hải Phòng","số 602, đường Linh Uyên","phường Đông Hải 1, quận Hải An","Hải Phòng","180000","84","","Chủ shop","0883298032","nguyentrang@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phạm Mạnh","contact","số 584, đường Dương Khúc, phường 1, quận Tân Bình, thành phố Hồ Chí Minh","số 584, đường Dương Khúc","phường 1, quận Tân Bình","Hồ Chí Minh","700000","84","","Chủ shop","0996809147","phammanh@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Huỳnh Ðan An Thu","contact","số 868, hẻm 7, đường Trần Trà Quốc, thị trấn Thạnh An, huyện Vĩnh Thạnh, thành phố Cần Thơ","số 868, hẻm 7","đường Trần Trà Quốc, thị trấn Thạnh An, huyện Vĩnh Thạnh","Cần Thơ","900000","84","","Chủ shop","0972759392","huynhðananthu@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Hoàng Cương Ðại","contact","số 132, đường Trần Thoa Anh, phường 28, quận Bình Thạnh, thành phố Hồ Chí Minh","số 132, đường Trần Thoa Anh","phường 28, quận Bình Thạnh","Hồ Chí Minh","700000","84","","Chủ shop","0995869240","hoangcuongðai@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Doanh Hạnh Thu","contact","số 761, xóm 2, thôn 6, xã Tân Phú Trung, huyện Củ Chi, thành phố Hồ Chí Minh","số 761, xóm 2","thôn 6, xã Tân Phú Trung, huyện Củ Chi","Hồ Chí Minh","700000","84","","Chủ shop","0961151374","nguyendoanhhanhthu@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phạm Hoạt Thụy Hưng","contact","số 939, xóm Sỹ Dương, thôn 1, xã Minh Cường, huyện Thường Tín, thành phố Hà Nội","số 939, xóm Sỹ Dương","thôn 1, xã Minh Cường, huyện Thường Tín","Hà Nội","100000","84","","Chủ shop","0914889088","phamhoatthuyhung@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Võ An Hà Khả","contact","số 128, đường Nguyễn Thông Yến, phường Tây Thạnh, quận Tân Phú, thành phố Hồ Chí Minh","số 128, đường Nguyễn Thông Yến","phường Tây Thạnh, quận Tân Phú","Hồ Chí Minh","700000","84","","Chủ shop","0891577651","voanhakha@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Hằng Thu","contact","số 736, hẻm Đông Lưu, đường Giàng Sinh Thụy, phường Hòa Thạnh, quận Tân Phú, thành phố Hồ Chí Minh","số 736, hẻm Đông Lưu","đường Giàng Sinh Thụy, phường Hòa Thạnh, quận Tân Phú","Hồ Chí Minh","700000","84","","Chủ shop","0874777486","nguyenhangthu@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Khôi","contact","số 844, xóm 3, thôn 7, xã Đồng Lạc, huyện Chương Mỹ, thành phố Hà Nội","số 844, xóm 3","thôn 7, xã Đồng Lạc, huyện Chương Mỹ","Hà Nội","100000","84","","Chủ shop","0993228649","trankhoi@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Diệp","contact","số 50, đường Bùi Dân Ân, phường Phước Long A, quận Quận 9, thành phố Hồ Chí Minh","số 50, đường Bùi Dân Ân","phường Phước Long A, quận Quận 9","Hồ Chí Minh","700000","84","","Chủ shop","0935172786","nguyendiep@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Lương Thống Trâm","contact","số 11, xóm 9, thôn 10, xã Đa Phước, huyện Bình Chánh, thành phố Hồ Chí Minh","số 11, xóm 9","thôn 10, xã Đa Phước, huyện Bình Chánh","Hồ Chí Minh","700000","84","","Chủ shop","0914991637","nguyenluongthongtram@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phạm Thái Nữ Thịnh","contact","số 861, hẻm Vy Mạnh, đường Quỳnh Bình, phường Kim Giang, quận Thanh Xuân, thành phố Hà Nội","số 861, hẻm Vy Mạnh","đường Quỳnh Bình, phường Kim Giang, quận Thanh Xuân","Hà Nội","100000","84","","Chủ shop","0996898332","phamthainuthinh@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Nghiêm Hường Khởi","contact","số 141, xóm 8, thôn 10, xã Tả Thanh Oai, huyện Thanh Trì, thành phố Hà Nội","số 141, xóm 8","thôn 10, xã Tả Thanh Oai, huyện Thanh Trì","Hà Nội","100000","84","","Chủ shop","0983749169","nguyennghiemhuongkhoi@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Hiểu","contact","số 92, xóm Hòa Quế, thôn 3, xã Đại Thịnh, huyện Mê Linh, thành phố Hà Nội","số 92, xóm Hòa Quế","thôn 3, xã Đại Thịnh, huyện Mê Linh","Hà Nội","100000","84","","Chủ shop","0907271180","lehieu@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Lễ Hưng Thạch","contact","số 756, đường Lê Luật Uyển, phường 12, quận Quận 11, thành phố Hồ Chí Minh","số 756, đường Lê Luật Uyển","phường 12, quận Quận 11","Hồ Chí Minh","700000","84","","Chủ shop","0894138547","nguyenlehungthach@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Du Trung","contact","số 114, hẻm 21, đường Nguyễn Kiệt Khúc, phường Định Công, quận Hoàng Mai, thành phố Hà Nội","số 114, hẻm 21","đường Nguyễn Kiệt Khúc, phường Định Công, quận Hoàng Mai","Hà Nội","100000","84","","Chủ shop","0930369832","nguyendutrung@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Phi","contact","số 309, đường Hoàng Vi Trân, phường 6, quận Bình Thạnh, thành phố Hồ Chí Minh","số 309, đường Hoàng Vi Trân","phường 6, quận Bình Thạnh","Hồ Chí Minh","700000","84","","Chủ shop","0914698064","nguyenphi@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phạm Hồng Thống","contact","số 967, đường Nguyễn Uyên Cường, phường 13, quận Gò Vấp, thành phố Hồ Chí Minh","số 967, đường Nguyễn Uyên Cường","phường 13, quận Gò Vấp","Hồ Chí Minh","700000","84","","Chủ shop","0923841583","phamhongthong@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần San Hoạt Nhất","contact","số 343, đường Bùi Thu Lương, phường Long Tuyền, quận Bình Thủy, thành phố Cần Thơ","số 343, đường Bùi Thu Lương","phường Long Tuyền, quận Bình Thủy","Cần Thơ","900000","84","","Chủ shop","0879066899","transanhoatnhat@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Võ Việt Vũ","contact","số 479, hẻm 49, đường Hưng Chí, phường Thới An, quận Quận 12, thành phố Hồ Chí Minh","số 479, hẻm 49","đường Hưng Chí, phường Thới An, quận Quận 12","Hồ Chí Minh","700000","84","","Chủ shop","0898326257","vovietvu@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phan Linh","contact","số 756, hẻm 31, đường Duệ Khắc, phường Hòa Hiệp Nam, quận Liên Chiểu, thành phố Đà Nẵng","số 756, hẻm 31","đường Duệ Khắc, phường Hòa Hiệp Nam, quận Liên Chiểu","Đà Nẵng","550000","84","","Chủ shop","0898202569","phanlinh@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Bạch Thiện","contact","số 869, đường Vũ Nhất Ðinh, phường Đông Ngạc, quận Bắc Từ Liêm, thành phố Hà Nội","số 869, đường Vũ Nhất Ðinh","phường Đông Ngạc, quận Bắc Từ Liêm","Hà Nội","100000","84","","Chủ shop","0995085226","nguyenbachthien@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Mai Hoàng","contact","số 792, hẻm 81, đường Lê Mỹ Phượng, phường Thạnh Mỹ Lợi, quận Quận 2, thành phố Hồ Chí Minh","số 792, hẻm 81","đường Lê Mỹ Phượng, phường Thạnh Mỹ Lợi, quận Quận 2","Hồ Chí Minh","700000","84","","Chủ shop","0917175537","maihoang@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Dương Lạc","contact","số 570, đường Hoàng Duy Hải, phường Ba Láng, quận Cái Răng, thành phố Cần Thơ","số 570, đường Hoàng Duy Hải","phường Ba Láng, quận Cái Răng","Cần Thơ","900000","84","","Chủ shop","0970620974","duonglac@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Diễm","contact","số 451, xóm 7, thôn 5, xã Tản Lĩnh, huyện Ba Vì, thành phố Hà Nội","số 451, xóm 7","thôn 5, xã Tản Lĩnh, huyện Ba Vì","Hà Nội","100000","84","","Chủ shop","0990552293","lediem@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Vân","contact","số 287, đường Nguyễn Đức Yến, phường Yên Sở, quận Hoàng Mai, thành phố Hà Nội","số 287, đường Nguyễn Đức Yến","phường Yên Sở, quận Hoàng Mai","Hà Nội","100000","84","","Chủ shop","0974878297","nguyenvan@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phan Thiếu","contact","số 816, đường Toàn Hương, phường Bình Thọ, quận Thủ Đức, thành phố Hồ Chí Minh","số 816, đường Toàn Hương","phường Bình Thọ, quận Thủ Đức","Hồ Chí Minh","700000","84","","Chủ shop","0986924602","phanthieu@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Ong Việt","contact","số 40, xóm 5, thôn 9, xã Thạnh Lợi, huyện Vĩnh Thạnh, thành phố Cần Thơ","số 40, xóm 5","thôn 9, xã Thạnh Lợi, huyện Vĩnh Thạnh","Cần Thơ","900000","84","","Chủ shop","0946386767","ongviet@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phạm Loan","contact","số 838, đường Hoàng Từ Triều, phường Phúc Lợi, quận Long Biên, thành phố Hà Nội","số 838, đường Hoàng Từ Triều","phường Phúc Lợi, quận Long Biên","Hà Nội","100000","84","","Chủ shop","0881703258","phamloan@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Nhiên Sương","contact","số 237, hẻm 24, đường Tuyền Đăng, thị trấn Trâu Quỳ, huyện Gia Lâm, thành phố Hà Nội","số 237, hẻm 24","đường Tuyền Đăng, thị trấn Trâu Quỳ, huyện Gia Lâm","Hà Nội","100000","84","","Chủ shop","0975002579","trannhiensuong@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Tùng Từ","contact","số 863, hẻm 25, đường Lê Hiền Phong, phường 5, quận Bình Thạnh, thành phố Hồ Chí Minh","số 863, hẻm 25","đường Lê Hiền Phong, phường 5, quận Bình Thạnh","Hồ Chí Minh","700000","84","","Chủ shop","0863509446","nguyentungtu@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Vũ Văn Ðình","contact","số 760, đường Nguyễn Tín Phương, phường Lê Lợi, quận Ngô Quyền, thành phố Hải Phòng","số 760, đường Nguyễn Tín Phương","phường Lê Lợi, quận Ngô Quyền","Hải Phòng","180000","84","","Chủ shop","0951286976","vuvanðinh@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Chi Ánh Chiến","contact","số 964, đường Nguyễn Thịnh Ðại, phường Trường Lạc, quận Ô Môn, thành phố Cần Thơ","số 964, đường Nguyễn Thịnh Ðại","phường Trường Lạc, quận Ô Môn","Cần Thơ","900000","84","","Chủ shop","0993186844","lechianhchien@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Tiến Phước Ngọc","contact","số 109, đường Nguyễn Ðạo Vũ, phường Hàng Kênh, quận Lê Chân, thành phố Hải Phòng","số 109, đường Nguyễn Ðạo Vũ","phường Hàng Kênh, quận Lê Chân","Hải Phòng","180000","84","","Chủ shop","0990045162","nguyentienphuocngoc@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Huỳnh Nhân Lập Như","contact","số 400, đường Đại Tuyết, phường Trà Nóc, quận Bình Thủy, thành phố Cần Thơ","số 400, đường Đại Tuyết","phường Trà Nóc, quận Bình Thủy","Cần Thơ","900000","84","","Chủ shop","0943477997","huynhnhanlapnhu@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Trình Yên","contact","số 869, xóm 6, thôn Thuyết Dạ, xã Vĩnh Trinh, huyện Vĩnh Thạnh, thành phố Cần Thơ","số 869, xóm 6","thôn Thuyết Dạ, xã Vĩnh Trinh, huyện Vĩnh Thạnh","Cần Thơ","900000","84","","Chủ shop","0918670895","nguyentrinhyen@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phan Uy","contact","số 360, xóm 7, thôn Kỳ Quyết, xã Lê Minh Xuân, huyện Bình Chánh, thành phố Hồ Chí Minh","số 360, xóm 7","thôn Kỳ Quyết, xã Lê Minh Xuân, huyện Bình Chánh","Hồ Chí Minh","700000","84","","Chủ shop","0964343158","phanuy@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Thạc Băng","contact","số 311, hẻm 92, đường Duyên An, phường 6, quận Quận 4, thành phố Hồ Chí Minh","số 311, hẻm 92","đường Duyên An, phường 6, quận Quận 4","Hồ Chí Minh","700000","84","","Chủ shop","0902792358","nguyenthacbang@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Huỳnh Thường","contact","số 214, đường Nguyễn Toàn Ái, phường Tứ Liên, quận Tây Hồ, thành phố Hà Nội","số 214, đường Nguyễn Toàn Ái","phường Tứ Liên, quận Tây Hồ","Hà Nội","100000","84","","Chủ shop","0899769025","huynhthuong@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phạm Vân","contact","số 590, đường Ly Ðài, phường Dịch Vọng, quận Cầu Giấy, thành phố Hà Nội","số 590, đường Ly Ðài","phường Dịch Vọng, quận Cầu Giấy","Hà Nội","100000","84","","Chủ shop","0978962144","phamvan@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Trường","contact","số 810, đường Hồ Thạc Mạnh, phường Linh Trung, quận Thủ Đức, thành phố Hồ Chí Minh","số 810, đường Hồ Thạc Mạnh","phường Linh Trung, quận Thủ Đức","Hồ Chí Minh","700000","84","","Chủ shop","0899773805","nguyentruong@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Huỳnh Dụng Giáng","contact","số 337, đường Sỹ Chiến, phường Tân Quý, quận Tân Phú, thành phố Hồ Chí Minh","số 337, đường Sỹ Chiến","phường Tân Quý, quận Tân Phú","Hồ Chí Minh","700000","84","","Chủ shop","0994409721","huynhdunggiang@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Hoàng Giáng","contact","số 535, xóm Nữ Cường, thôn 3, xã Yên Bài, huyện Ba Vì, thành phố Hà Nội","số 535, xóm Nữ Cường","thôn 3, xã Yên Bài, huyện Ba Vì","Hà Nội","100000","84","","Chủ shop","0898078027","hoanggiang@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Cù Lý Bảo","contact","số 301, xóm 2, thôn 2, xã Yên Bài, huyện Ba Vì, thành phố Hà Nội","số 301, xóm 2","thôn 2, xã Yên Bài, huyện Ba Vì","Hà Nội","100000","84","","Chủ shop","0959869782","culybao@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Nghi Miên Hiếu","contact","số 299, xóm 1, thôn 9, xã Hợp Thanh, huyện Mỹ Đức, thành phố Hà Nội","số 299, xóm 1","thôn 9, xã Hợp Thanh, huyện Mỹ Đức","Hà Nội","100000","84","","Chủ shop","0928420768","nguyennghimienhieu@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần An Cường","contact","số 260, đường Nguyễn Thảo Lam, phường Liên Mạc, quận Bắc Từ Liêm, thành phố Hà Nội","số 260, đường Nguyễn Thảo Lam","phường Liên Mạc, quận Bắc Từ Liêm","Hà Nội","100000","84","","Chủ shop","0970244176","tranancuong@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Ngô Khắc","contact","số 780, xóm Nhi Vạn, thôn Thọ Tố, xã Tuyết Nghĩa, huyện Quốc Oai, thành phố Hà Nội","số 780, xóm Nhi Vạn","thôn Thọ Tố, xã Tuyết Nghĩa, huyện Quốc Oai","Hà Nội","100000","84","","Chủ shop","0860405557","ngokhac@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Tùng Duyên","contact","số 62, xóm 9, thôn Sáng Ngọc, xã Bình Mỹ, huyện Củ Chi, thành phố Hồ Chí Minh","số 62, xóm 9","thôn Sáng Ngọc, xã Bình Mỹ, huyện Củ Chi","Hồ Chí Minh","700000","84","","Chủ shop","0941242967","trantungduyen@gmail.com","Cô","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
